4,1376.72380952,14.9410648717,1389.81428571,1355.81428571,1384.54285714
8,2711.94761905,3.89044413346,2706.45714286,2715.0,2714.38571429
16,5296.04761905,9.30815846765,5307.88571429,5285.14285714,5295.11428571
32,7344.26190476,23.7791892475,7377.34285714,7332.95714286,7322.48571429
64,7415.53333333,17.1759693439,7394.05714286,7436.1,7416.44285714
128,7412.21904762,62.7330531994,7496.6,7393.75714286,7346.3
256,7459.02380952,37.372115425,7472.44285714,7408.04285714,7496.58571429
