4,1223.29,4.54585525506
8,2315.51333333,16.9273611516
16,4741.64666667,17.535034138
32,8779.99,43.1096191895
64,12590.2866667,72.4546940432
128,12780.1233333,48.3634051278
256,12898.6966667,74.4667873768
