4,3.32333333333,0.0755351279575
8,3.38,0.0367423461417
16,3.45,0.0227303028283
32,3.52333333333,0.0102740233383
64,4.61666666667,0.102007624987
128,7.36,0.110980478764
256,14.0916666667,0.189267594221
