4,0.00142205933659,7.55789510239e-05
8,0.00129922205544,6.18434628124e-06
16,0.00135415931013,1.10817770531e-05
32,0.00159056088319,6.84910805311e-05
64,0.00120624642051,4.13790770598e-05
128,0.00111829111308,6.73408682999e-06
256,0.0011163484487,1.83950790772e-05
