4,3124.35714286,45.9324718776,3060.28571429,3165.65714286,3147.12857143
8,5336.84761905,15.6578394585,5352.3,5342.85714286,5315.38571429
16,7726.47619048,212.50495163,8017.62857143,7516.4,7645.4
32,11327.552381,529.427172194,12073.3,10896.9285714,11012.4285714
64,12485.1380952,192.063610613,12381.8285714,12319.2428571,12754.3428571
128,11966.4952381,107.494471513,12048.3428571,11814.6285714,12036.5142857
256,12369.4619048,396.45429386,12929.0142857,12059.0285714,12120.3428571
