4,2696.43333333,47.2777723201
8,4499.54,59.8217959164
16,6875.28666667,327.339494749
32,9834.56333333,116.195009168
64,10932.3733333,154.674072452
128,10403.8066667,76.7473957575
256,9932.05666667,430.062920384
