4,1178.12333333,2.58262570954
8,2288.48666667,36.6255851679
16,4474.82,38.832633184
32,8599.32333333,42.0727515409
64,13330.4566667,223.260898253
128,17099.1466667,274.154632806
256,17730.06,352.560684422
