6,3.03222222222,0.0117326178233
36,4.60111111111,0.177661420255
72,7.0,0.117007438827
108,8.63333333333,0.130639452948
144,10.6588888889,0.236103921459
180,12.6094444444,0.163187765821
192,13.305,0.309357159044
