6,2050.03,7.96775166949
36,8091.53333333,330.38100877
72,10560.8466667,155.432532273
108,12890.2033333,161.320352164
144,13685.81,271.479150949
180,14451.3133333,261.024739739
192,14624.2133333,379.710673745
