6,0.277464965487,0.0473958188107
36,2.15532354631,0.047161269367
72,11.7454474862,0.151656515213
108,29.3628190104,0.033682401317
144,46.9830425019,0.222960295469
180,64.8711957209,0.329447880588
192,70.7350543388,0.298704288005
